Tweet,sentiment
Bradley Manning perpetrated the biggest breach of military securit https://t.co/ehqC6BREYT #Cybersecurity #Bitcoin https://t.co/JoHpeppByu,0
"RT @ryanxcharles: Last year at Arnhem, Amaury announced the existence of Bitcoin ABC. Since then we've seen the launch of Bitcoin Cash, the…",2
"RT @mexc_life: WHAT ARE YOU WAITING FOR ??!!

2nd Stage of Token Sale ends in 1 day !!!
With MEXC's big prospect in Japan &amp; Low price of ET…",2
"RT @AdamCadbury: Passive Income Idea | Make Money Online | Home Work Program 2018
https://t.co/mOumElHY1n
Join Passive Income Programs to m…",1
"RT @parabolictrav: Bitcoin has made me realize the path to utopia comes through technology, not by convincing people nor political  effort.…",2
"RT @THUGCOIN: Our official @THUGCOIN Twitter #Airdrop ROUND 5 just closed!

Thanks to all of the participants for joining our badass #Aird…",0
"RT @rogerkver: .@Falkvinge, the man who had the vision to go all in on bitcoin in 2011 is one of Bitcoin Cash’s biggest supporters today. #…",1
"RT @cryptosceneio: Who wants to win 3500 Stellar [XLM]? Follow to join https://t.co/KjuI1deCFg

#Stellar #Stellarlumens #XLM #bitcoin #bl…",2
"RT @CoinsAirdrops: #Bitcoin #Satoshi #crypto #blockchain #Airdrop
Quantadex Exchange Giveaway 📢

Sign Up and Receive $250 free

💰💰💰$250 Wil…",2
"RT @CryptoNetGroup: Bitcoin rallies $1,000 after FSB letter to G-20 officials https://t.co/n6XhQIYdV8 https://t.co/4qTVIdgCJk",1
RT @ErrataRob: Typical story. Organizations ignore the ransomware threat because it's only getting the occasional desktop computer. Then it…,0
"RT @rogerkver: .@Falkvinge, the man who had the vision to go all in on bitcoin in 2011 is one of Bitcoin Cash’s biggest supporters today. #…",1
The latest The KWaz Daily! https://t.co/2ubMZtCUO9 #bitcoin #cryptocurrency,2
"@bitken4 Bitcoin BTG (Bitcoin Gold) is becomes best news &amp; apt other expensive, just You still donТt own it? Your g… https://t.co/OC2mpvNR5B",2
"RT @nypost: For the first time, NYC buyers pay for condos in bitcoin https://t.co/Zmk7gw2kXc https://t.co/rBUaeUcNCS",2
"RT @CoinsAirdrops: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #Nauticus 📢

#Nauticus Token get 100 #NTC…",2
"RT @quirijndegreef: #Airdrop ≫@nuggetsPAYandID team is airdropping 600 $Nug. Tokens  For Each participant  (0.18 ETH )

SignUp&gt;&gt;https://t.c…",2
"RT @hodlersport14: Airdrop 🍬🍬#100 WIT tokens（value $10)） will #airdrop  to whoever leave wallet address below

Comment your ETH address
#ai…",1
RT @bethereumteam: We have been attending a lot of conferences lately! We gathered a great deal of positive first hand feedback from the co…,2
"RT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
📢 New Airdrop #ELT ⭐⭐⭐⭐⭐  5/5 stars

#Lendo (50 $ELT)…",2
"RT @Aruwba: Hurry Come see what's happening on my Premium snap RIGHT NOW!

🚨JOIN FOR ONLY $25 FOR LIFE🚨

⬇️Click here⬇️ 
https://t.co/nlE16…",2
#Cryptosignals Why does bitcoin mining make money? https://t.co/jLmvfnJ5m2 https://t.co/aUr12E9VKj,1
"Saga foundation, representing a group of well-known economists, says it raised $30M and debuts Saga cryptocurrency,… https://t.co/9xgMn1RAEz",1
@ProfFaustus @haseebinc @lopp @naval How many more of your dead friend's @bitcoin are you going to sell?,2
"The Bitcoin Master Class, I am so there...want to join me? Click this link: https://t.co/KFWb89SZ44 https://t.co/xLFf6pGVew",1
"Website: https://t.co/cr3CH00ws6
Telegram: https://t.co/qDq3cCI9yJ
#XYO #geolocation #Crypto #Blockchain #ether… https://t.co/MGsOAHwZ3P",1
"RT @GProductionsNYC: Everyone, please take a moment to process in your fragile minds that #Bitcoin was trading at $991 one year ago today.…",1
"RT @bethereumteam: Some of you already correctly guessed the reason for our #Celebration!
We are one of the strongest #crypto communities a…",1
RT @ricsodre: Works like a charm. Litecoin (and Bitcoin) over Lightning Network. @BtcpayServer @LTCFoundation @theliteschool @WildchildSing…,1
Build intelligent and smart conversational interfaces using Micros https://t.co/8h3lzDKhW4 #Cybersecurity #Bitcoin https://t.co/ocRNWh9Ryd,1
"RT @bethereumteam: Less then 24 hours and our communities have grown by more than 20,000 members. All systems are still operational!
Are we…",2
"RT @bitcoinyuri: The next bull run will make a lot more people think and say ""I want some $BTC, I can't ignore it anymore"".

At the same ti…",2
Great piece on Proof-of-Capacity @MinerGate $Burst https://t.co/ikmoBchpEF #bitcoin #burstcoin #mining,2
"Earn bitcoin on a daily basis!

1. Follow @slidecoin
2. Complete instructions in pinned tweet",2
RT @Shoaibchheena08: (https://t.co/MSy8grhEkA) in it. You MUST use the following hashtags - #RamenCoin $RAMEN #airdrop #bounty #ICO #ethere…,2
"RT @Egon_01: Bitcoin Cash (#BCH) Community

vs

Bitcoin Core (#BTC) Community https://t.co/xY1300MbXz",1
"@moneytradecoin @goodexco
Hot news!!@ FREE 5 COIN GO TO THE MOON 2018
(link: https://t.co/TrNEyF9PjX)… https://t.co/88J3rV3FEg",2
RT @nfrisbie83: OK Internet... I need your help... let’s break a #worldrecord ... see how much #bitcoin we can cram into my wallet in #24ho…,2
RT @payvxofficial: Support PayVX project and let us all stop Identity Theft &amp; Fraud when transacting online. Start using a decentralized pl…,1
@nlckstephens is bitcoin a woke ally,1
Child Abuse Content on Bitcoin Blockchain: Can Node Operators Be Prosecuted? https://t.co/MP7gtKLppm,1
Gemini’s Bitcoin and Ethereum customers can now safely trade on the Beeks financial cloud platform. - https://t.co/p87XnpXThs,1
"RT @bethereumteam: What do you value most about Bethereum?
#crypto #bitcoin #ethereum #BTC #betting #Blockchain #Bethereum #cryptocurrency",2
"RT @bethereumteam: To understand how conventional betting is increasingly depriving people of their money, we must first find out how bookm…",2
"RT @THUGCOIN: GREAT NEWS! Our official #bitcointalk #bounty program is LIVE!

https://t.co/EIk6kqwgeg

Participate in our campaigns and ear…",2
RT @hepays: 10 minute Skype show with the goddess 😘 https://t.co/2evdyhuRke #findom #paypig #bitcoin #dating,1
"Time to start accepting taxes in #bitcoin @Cityofatlanta—you'd be unlocked in no time ;)

#crypto",1
Research Methods for Cyber Security teaches the needed scientific https://t.co/Dr9e8bwmAA #Cybersecurity #Bitcoin https://t.co/9RagrNWB60,1
"College students are using student loans to invest in bitcoin. Yes, really - The Boston Globe… https://t.co/IVYzlBQosm",2
RT @CryptoPressNews: $BTC Current price of Bitcoin is $8650.00 #bitcoin | More on #CryptoPress https://t.co/pzkotbTwVd,1
RT @GymRewards: https://t.co/Bm9sIxiiwU  Checkout our #bitcointalk #ANN https://t.co/J5xnJJr7Sa … #Gymrewards #tokenssale #ethereum #bitcoi…,1
How one Canadian property agent brought cryptos to the real estate market https://t.co/I2JsEq3SPV #Bitcoin… https://t.co/YFJVGDC1AL,2
Better Bitcoin Relay? Crypto VCs Back BloXroute Funding https://t.co/w82WbindxY https://t.co/C1YYFyLGz2,1
"RT @bethereumteam: Today we're celebrating our #birthday! 🎂
Click on the article to find out what we're doing to #celebrate:
https://t.co/5…",1
"RT @quirijndegreef: #Airdrop ≫@phoenixpumpteam  project distributes 300 #phnx $11 tokens  to the community

SignUp&gt;&gt;https://t.co/KK92Ho8JJG…",2
@adamludwin at his finest. https://t.co/vlXH0TxxY0,1
RT @payvxofficial: Support PayVX project and let us all stop Identity Theft &amp; Fraud when transacting online. Start using a decentralized pl…,1
"second speaker @Satoshis_Vision @DanielKrawisz

""whatever's going on in the #bitcoin world,
everything in #bitcoin… https://t.co/gwkZ7cBInc",1
#SoldOutForMoney Who made money from bitcoin? https://t.co/zKTI9xVIdN https://t.co/3JZsf9uPSO,1
#ausmoney Who made money from bitcoin? https://t.co/xx6yP9sq2h https://t.co/ItIhgq4vlo,1
RT @Market_space_: What does the future hold for Bitcoin? Let’s find out what influential opinion leaders have to say. @Market_space_ #bloc…,2
RT @DrDenaGrayson: @ericgeller Agree w/@ericgeller👉🏼likely signals #indictments of state-backed hackers. I believe that these hackers will…,1
"RT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #Hubtrex 📢

#Hubtrex New Exchange is doing…",2
RT @Blockchainlife: Did you pass Satoshi's vision test? #Bitcoin https://t.co/66FXnfdO9H,1
"RT @bethereumteam: To understand how conventional betting is increasingly depriving people of their money, we must first find out how bookm…",2
RT @BTCTN: Crypto Collectibles Are Worthless Without a Website https://t.co/XpfAkSSF7j #Bitcoin https://t.co/3H0aT2v0lV,0
New post (Snowden on Bitcoin: Blasts Public Ledger and Core Developers) has been published on all new -… https://t.co/Rz2TTePzY6,2
"RT @LossRemedy: RT @I_AmCrypto_King: Agree or disagree? Like, Comment, Follow and Share! #follow #share #RETWEET… https://t.co/ZiQ2uoqU8n",1
RT @muirfieldip: Crypto investment fund @multicoincap has announced that investors including Marc Andreessen (@pmarca) are taking part in i…,1
"RT @DrDenaGrayson: 🔥The US Attorney General for Southern District of NY also will attend.

LOTS of *banks* in SDNY. Just sayin'.😎

https://…",2
ICE Agency Charges Payza and Two Canadian Citizens With Bitcoin Money Laundering | Crypto News https://t.co/et4skacq2G,1
GetCrypoTab - Easy way for Bitcoin Mining https://t.co/JcjzaaYK9Q,2
RT @Blockchainlife: Did you pass Satoshi's vision test? #Bitcoin https://t.co/66FXnfdO9H,1
"Name: Raiden Network Token
Symbol: RDN
24 hour change: -4.48%
Price: 1.58735
Rank: 130
Total Supply: 100000000.0
Vo… https://t.co/J1RR72AMNe",0
@FaaipMusic I put 15k in bitcoin last month!,1
"Earn bitcoin on a daily basis!

1. Follow @slidecoin
2. Complete instructions in pinned tweet",2
"Block: 522597
Size: 14.66 kb
Fee: 0.1$/kb
Price: 1016.99$ | 0.11689 BTC
#BitcoinCash $BCH #BCH $BCC #BCC… https://t.co/eyy7aVVCyJ",1
How do you lead a horse to water? With lots of carrots. #Proverb #bitcoin,1
"I feel like for this article to provide an accurate view of the future adoption of #bitcoin, there needs to be ment… https://t.co/HDQgqKU5hA",2
"New post: Here's Why Bitcoin, Ethereum, and Ripple Are Falling Today https://t.co/adQWINgZG7 After a stratospheric rise",2
Bitcoin could be illegal https://t.co/2gFyt6wq8F,1
"Copy successful traders automatically with Bitcoin! 💰💰

I copy ""Dividend667"". Do you?

➡️ https://t.co/4WJ87pFBLB… https://t.co/SrrXNpaKGK",2
RT @JoeFloccari: BREAKING: The city of Atlanta and the Atlanta Police Department’s computers have been cyber attacked &amp; demanding a ransom.…,1
RT @payvxofficial: Support PayVX project and let us all stop Identity Theft &amp; Fraud when transacting online. Start using a decentralized pl…,1
"RT @bethereumteam: We're revealing our surprise tomorrow!
Are you ready to celebrate with us? 😮
#surprise #presents #crypto #bitcoin #ethe…",2
#investingmoney How do bitcoin exchanges make money? https://t.co/IGHsSHM3eP https://t.co/3UvGU9Rjkf,1
"RT @StormPlayApp: [BONUS BOLTS]
Use the following template to refer your friends and earn some extra Bolts!
“Play games and try apps to ea…",0
"RT @bethereumteam: What are Smart Contracts?
Read more about the technology and what they mean for #Bethereum: https://t.co/Eki5dzkfyp
#blo…",2
Bitcoin WILL take over US dollar as ‘world’s dominant currency’ claims Twitter chief https://t.co/qNkzqEJlHX,1
"RT @CoinsAirdrops: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #ETU 📢

Sign Up and get 8888 #ETU ✈️💰

1.…",2
RT @IGivNoFks: @realDonaldTrump Have you not heard of #lindacoin #StealthTransactions $linda? #LindaV2 @Lindawhale @LINDA_COIN_BULL @crypto…,2
Ben is a chatbot that lets you learn about and buy Bitcoin - https://t.co/ZL9kWPp89C #digital #technology #trends,1
Intrusion Signatures and Analysis opens with an introduction into https://t.co/QykcqJPZZ7 #Cybersecurity #Bitcoin https://t.co/D0xZkoZNE5,1
"RT @CargoXio: #Cryptocurrency accepted as #payment in #logistics!
You can now pay for container shipment with ... #Ethereum?  #Bitcoin? No…",1
"RT @brandonvance831: Copy successful traders automatically with Bitcoin! 💰💰

I copy ""Dividend667"". Do you?

➡️ https://t.co/38LkK8JCZj ⬅️…",2
@Vindyne8 @Changelly_team @Cointelegraph Bitcoin Private mainnet test successfully complete! BTCP blockchain works… https://t.co/bCrPO5TMht,2
"RT @daman7775: #SkyChain - the next #leader in the #healthcare #AI market
#skychainglobal #ico #skychainico #medicine #Blockchain #AI #bit…",2
"RT rogerkver "".Falkvinge, the man who had the vision to go all in on bitcoin in 2011 is one of Bitcoin Cash’s bigge… https://t.co/M0oUW1Lz2d",1
"RT @bethereumteam: Today we're celebrating our #birthday! 🎂
Click on the article to find out what we're doing to #celebrate:
https://t.co/5…",1
#JackDorsey believes #bitcoin will be the world’s sole currency within 10 years via @TechCrunch @twitter #crypto… https://t.co/s4cdc6KKTw,1
"RT @bethereumteam: It's been 72 hours since the official launch of our Bounty campaign.
Is there a stronger crypto community out there?
#cr…",1
@JustinAllingham @lopp has you covered: https://t.co/zshUT8Tsol,2
"Click on the link below and chat with the bot
https://t.co/TKYnhg6N4f

#crypto #altcoin #dogecoin #freecoins… https://t.co/uIOmepzIX8",1
RT @muhtashim_786: ramen coin https://t.co/W8ma0Czl3R,2
"RT @bethereumteam: Some of you already correctly guessed the reason for our #Celebration!
We are one of the strongest #crypto communities a…",1
"Bitcoin - BTC
Price: $8,721.02
Change in 1h: -0.14%
Market cap: $147,683,819,562.00
Ranking: 1
#Bitcoin #BTC",1
"#blockchain #btc #crypto #cryptocurrency #bitcoin #Ethereum #ETH 63
 The first blockchain platform to power sports… https://t.co/3HwzKIVOln",2
"RT @CoinsAirdrops: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New #Airdrop #CryptoKami 📢

CryptoKami Is A Decentral…",2
"RT @bethereumteam: Do you remember the last time you had fun while betting?
Well, with #Bethereum you will! We're bringing the holy trinity…",2
RT @SatoshisWorId: Adoption is only just beginning for bitcoin and other top cryptocurrencies. https://t.co/7rVvG1mPHw,1
RT @nfrisbie83: OK Internet... I need your help... let’s break a #worldrecord ... see how much #bitcoin we can cram into my wallet in #24ho…,2
"RT @GGlobal_Project: @GGlobal_Project team is presenting their project today, on 22 of march 2018, at Blockchain &amp; Bitcoin Conference Talli…",1
"RT @BlockChannel: BlockChannel:RT lopp: Indeed; I understand Bitcoin so poorly that I wrote a 3,000 word article about why that is the case…",2
@michaelbatnick What is bitcoin ? Niagra falls ?,1
The end of Bitcoin ? https://t.co/LnICx58vHz,1
RT @bethereumteam: We already have an iOS prototype of the betting process through Bethereum on the AppStore! Are you ready to challenge yo…,2
"RT @lopp: Indeed; I understand Bitcoin so poorly that I wrote a 3,000 word article about why that is the case. https://t.co/G7icKPcZQm http…",0
"Earn bitcoin on a daily basis!

1. Follow @slidecoin
2. Complete instructions in pinned tweet",2
"RT @CoinsAirdrops: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #Nauticus 📢

#Nauticus Token get 100 #NTC…",2
"RT @crypt0snews: U.S. Marshalls auctioned off a bunch of more confiscated Bitcoin: a new way for them to make more cash, or stupidity for s…",2
RT @EOSSingapore: SegWit adoption for Bitcoin slowly but surely on the rise https://t.co/IHAoyyB67e,2
"@pandochka_vinni This article explains a little about what I’m doing
https://t.co/lpvM7Uc8ky",0
"RT @bethereumteam: We're revealing our surprise tomorrow!
Are you ready to celebrate with us? 😮
#surprise #presents #crypto #bitcoin #ethe…",2
"RT @bethereumteam: Less then 24 hours and our communities have grown by more than 20,000 members. All systems are still operational!
Are we…",2
"https://t.co/e0r9jjQIju|Based on blockchain genetic medicine ecological solution.
One of the hottest in 2018!!!
Use… https://t.co/sPGazZ6QIL",2
Bitcoin,1
"@coinsforest Bitcoin -Gold (BTG) go becomes popular ^&amp;^ becoming extra expensive, simply Your still donТt own it? Y… https://t.co/Jdpp5JtIFE",0
